object file;KBDB_SOCK_UPD;CheckResourceHandling;KWLEF.statNPD;statNPD;TaintedString.ABV_NNTS;KBDB_SOCK_UPD_KB;RNC;KWLEF.generated kb dump;RegistryManipulation;NPD;LA_UNUSED;REPCXX.prep_and_parser;TaintedIntWarnings;TaintedString;clef.kbDump;TaintedStringKB;mir checksum;CONCKB;UsageRulesChecker;UNUSED.FUNC;LS;KWLEF.MAIN;TaintedDeref.SINKKB;USAGE_RULES_FOR_CALLS;CheckReturnValueIsTested;REPCXX.XPath;TaintedString.SOURCEKB;clef.processing_file;restore mir;DBZ;REPCXX.call_graph;Concurrency;FREE;KBDB_SOCK_UPD_KB_RECV;HashNoSalt;BindFunctionCheck;mir_function_finalize;CheckInconsistentLabels;LINKER.ReadingObjects;CWARN.NOEFFECT.TREE;ByteOrderConversionChecker;RNPD;recv_cached_data;ast_to_mir converter;RegistryManipulationPATH;DEADCODE;TaintedAlloc.SINKKB;CheckIterator;KBDB_SOCK_UPD_HASH;ABVKB;WRITEKB;UMR;SECURITY;MLK;orderFunctionNodes;REPCXX.lef_init;TaintedDerefKB;RDT;INF_LOOP;KBDB_SOCK_GET_KB;REPCXX.checkers;NPDKB;KBDB_SOCK_UPD_DEFECTS;KBDB_CACHE_WRITE;MemberInitializersOrder;NPD.SRC;GENERAL_KB;KBDB_SOCK_GET;mir save;CACHE_SOCK_GET;TaintedAllocKB;TaintedString.PROPKB;PortingStorageStruct;LINKER.Linking;CheckStringParameter;REPCXX.lef_finalize;TaintedAlloc.SOURCEKB;READKB;RETURN;AnalyzeModifiedGlobals;SizeAssignCheck;TaintedIntWarningsKB;TaintedAlloc;PortingVarEffects;FREEKB;mir_function_init;CheckLocAddrRet;REPCXX.MIR_related;ALLOCKB.XMRF;ASSIGCOND;NUM_OVERFLOW;EFFECT;MallocSizeofPointer;PreConditionChecker;KBDB_CACHE_READ;ALLOCKB.ALLOC;TaintedDeref;HardcodedCredentials;ByteOrderConversionKBGenerator;KBDB_SOCK_UPD_KB_SYNC;RCA;REPCXX.sema_and_rdt;preprocessing;KWLEF.analysis loop;KWLEF.M1SOCK_OUTER;UNUSEDVAR;ALLOCKB;CLASSLEVEL;FormatString;rhReleaseKB;KWLEF.M2SOCK_INNER;KBDB_SOCK_UPD_KB_DBREAD;UNUSEDVALUE;KWLEF.finalizing cache;KBDB_SOCK_UPD_KB_DBWRITE;clef.kbDumpSocket;REPCXX.metrics;TaintedString.SINKKB;clef.kbDInit;StrongTypeCheck;TaintedIntWarnings.SINKKB;parsing;SEMICOL;SpecExecChecker;KBDB_SOCK_GET_ENT;LINKER.InitializationInv;
SplitterContainer.cpp_334.o;7.498;5.545;1.655;0.609;0.609;0.000;0.577;0.000;0.015;0.000;0.062;0.031;0.000;0.109;0.000;0.000;0.093;0.000;0.031;0.187;0.000;0.640;0.499;0.109;0.031;0.078;0.015;0.000;0.078;0.140;1.140;0.156;0.031;0.031;0.031;0.000;0.015;0.000;0.000;0.015;0.000;0.046;0.000;0.015;0.015;0.000;0.046;0.046;0.015;0.000;0.046;0.000;0.000;0.046;0.015;0.015;0.000;0.015;0.093;0.015;0.000;0.000;0.000;0.000;0.015;0.015;0.015;0.078;0.046;0.015;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
SplitterContainer.cpp_88.o;12.986;9.872;2.821;1.109;1.109;0.018;1.046;0.001;0.043;0.003;0.049;0.002;0.009;0.066;0.036;0.001;0.178;0.000;0.062;0.373;0.006;1.135;0.979;0.204;0.058;0.164;0.018;0.002;0.120;0.304;1.031;0.249;0.031;0.000;0.031;0.031;0.031;0.000;0.000;0.031;0.000;0.000;0.000;0.000;0.015;0.015;0.078;0.046;0.000;0.015;0.062;0.031;0.000;0.031;0.015;0.031;0.000;0.031;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
StaticDialog.cpp_212.o;11.904;9.335;2.305;0.995;0.995;0.018;0.966;0.007;0.051;0.008;0.055;0.009;0.004;0.069;0.039;0.000;0.169;0.002;0.036;0.305;0.015;0.910;0.853;0.186;0.039;0.121;0.009;0.011;0.152;0.236;0.749;0.046;0.000;0.000;0.015;0.031;0.015;0.015;0.015;0.031;0.015;0.015;0.000;0.000;0.015;0.031;0.046;0.062;0.015;0.015;0.046;0.031;0.000;0.109;0.078;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
StaticDialog.cpp_335.o;7.232;5.639;1.405;0.562;0.562;0.015;0.484;0.000;0.015;0.015;0.015;0.000;0.015;0.000;0.000;0.000;0.078;0.000;0.046;0.187;0.015;0.531;0.499;0.093;0.031;0.062;0.015;0.000;0.078;0.156;1.202;0.015;0.015;0.015;0.015;0.015;0.015;0.031;0.000;0.015;0.046;0.031;0.015;0.000;0.015;0.015;0.046;0.078;0.015;0.000;0.078;0.015;0.015;0.062;0.015;0.000;0.000;0.000;0.046;0.015;0.015;0.000;0.015;0.000;0.046;0.031;0.000;0.031;0.031;0.000;0.015;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
StaticDialog.cpp_89.o;12.574;9.947;2.386;0.977;0.977;0.011;0.891;0.001;0.046;0.000;0.072;0.001;0.003;0.043;0.012;0.000;0.150;0.000;0.052;0.306;0.023;1.114;0.831;0.161;0.053;0.129;0.010;0.010;0.134;0.335;0.765;0.062;0.000;0.000;0.015;0.015;0.031;0.015;0.015;0.015;0.000;0.046;0.015;0.000;0.000;0.000;0.046;0.046;0.000;0.015;0.062;0.015;0.015;0.124;0.093;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
StatusBar.cpp_213.o;12.864;9.975;2.631;0.961;0.961;0.011;0.829;0.006;0.029;0.002;0.047;0.012;0.007;0.061;0.018;0.000;0.123;0.001;0.059;0.284;0.021;0.934;1.113;0.220;0.043;0.164;0.019;0.001;0.131;0.282;1.374;0.031;0.015;0.015;0.078;0.031;0.031;0.000;0.000;0.078;0.031;0.093;0.093;0.031;0.015;0.046;0.078;0.109;0.062;0.000;0.093;0.062;0.062;0.156;0.078;0.031;0.000;0.031;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.015;0.000;0.000;0.000;0.002;0.001;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
StatusBar.cpp_336.o;7.404;5.779;1.452;0.593;0.593;0.015;0.515;0.015;0.000;0.000;0.000;0.015;0.000;0.031;0.000;0.000;0.078;0.000;0.046;0.234;0.015;0.577;0.640;0.124;0.031;0.093;0.000;0.000;0.078;0.171;2.390;0.140;0.000;0.015;0.031;0.015;0.062;0.031;0.000;0.062;0.062;0.109;0.000;0.062;0.031;0.000;0.062;0.124;0.062;0.015;0.218;0.046;0.000;0.109;0.046;0.015;0.000;0.015;0.156;0.015;0.015;0.015;0.000;0.000;0.062;0.046;0.000;0.124;0.187;0.015;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.015;0.015;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
StatusBar.cpp_90.o;13.777;10.922;2.594;1.017;1.017;0.015;1.032;0.008;0.029;0.020;0.030;0.002;0.013;0.064;0.006;0.000;0.130;0.000;0.098;0.359;0.052;1.162;1.450;0.296;0.057;0.205;0.009;0.041;0.188;0.367;1.359;0.093;0.000;0.000;0.078;0.015;0.093;0.062;0.000;0.062;0.015;0.046;0.078;0.031;0.046;0.062;0.046;0.062;0.015;0.000;0.062;0.062;0.062;0.109;0.046;0.015;0.000;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.009;0.000;0.001;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TabBar.cpp_214.o;13.128;9.161;3.749;1.408;1.408;0.020;1.460;0.004;0.062;0.001;0.057;0.011;0.022;0.054;0.024;0.005;0.165;0.001;0.096;0.747;0.042;1.224;2.179;0.803;0.110;0.511;0.027;0.013;0.149;0.386;6.420;0.562;0.124;0.031;0.124;0.109;0.078;0.109;0.062;0.312;0.031;0.531;0.140;0.109;0.015;0.156;0.515;0.640;0.078;0.031;0.921;0.312;0.109;0.265;0.062;0.031;0.000;0.031;0.000;0.078;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.171;0.015;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TabBar.cpp_337.o;7.841;5.561;1.999;0.812;0.812;0.015;0.874;0.000;0.046;0.015;0.015;0.015;0.000;0.062;0.000;0.000;0.109;0.000;0.015;0.499;0.015;0.843;2.140;0.952;0.109;0.374;0.015;0.000;0.093;0.340;12.637;0.702;0.109;0.109;0.140;0.140;0.062;0.078;0.000;0.437;0.000;0.578;0.078;0.062;0.109;0.140;0.609;0.843;0.046;0.046;0.906;0.406;0.078;0.328;0.078;0.109;0.015;0.093;2.140;0.093;0.015;0.015;0.328;0.000;0.218;0.109;0.015;0.984;0.656;0.031;0.328;0.031;0.000;0.468;0.468;0.015;0.000;0.000;0.000;0.000;0.015;0.000;0.187;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.015;0.000;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TabBar.cpp_91.o;14.262;10.475;3.475;1.516;1.516;0.012;1.691;0.007;0.052;0.002;0.070;0.021;0.020;0.094;0.062;0.000;0.136;0.000;0.049;0.821;0.043;1.185;2.188;0.792;0.101;0.544;0.024;0.009;0.151;0.404;3.764;0.312;0.078;0.093;0.046;0.078;0.109;0.062;0.015;0.156;0.078;0.281;0.031;0.062;0.015;0.062;0.343;0.359;0.015;0.015;0.437;0.140;0.031;0.140;0.046;0.046;0.000;0.046;0.000;0.109;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.046;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.046;0.000;0.000;0.109;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TaskList.cpp_215.o;14.241;9.645;4.347;1.610;1.610;0.010;1.501;0.016;0.062;0.009;0.058;0.008;0.025;0.064;0.017;0.000;0.185;0.000;0.068;0.764;0.013;1.195;1.744;0.555;0.090;0.322;0.023;0.006;0.145;0.411;3.905;0.515;0.031;0.015;0.093;0.078;0.015;0.046;0.031;0.218;0.000;0.156;0.031;0.000;0.015;0.046;0.296;0.406;0.062;0.046;0.203;0.203;0.015;0.265;0.093;0.093;0.000;0.093;0.000;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TaskList.cpp_338.o;8.419;5.764;2.468;1.702;1.702;0.011;1.724;0.015;0.124;0.000;0.015;0.000;0.015;0.062;0.093;0.000;0.109;0.000;0.062;0.911;0.078;0.843;1.202;0.406;0.046;0.281;0.015;0.000;0.109;0.312;6.201;0.640;0.062;0.000;0.140;0.078;0.031;0.046;0.015;0.218;0.000;0.140;0.093;0.000;0.015;0.109;0.312;0.499;0.093;0.046;0.234;0.140;0.078;0.296;0.078;0.109;0.000;0.078;0.203;0.031;0.000;0.015;0.234;0.000;0.249;0.078;0.000;0.328;0.218;0.078;0.218;0.015;0.031;0.031;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TaskList.cpp_92.o;13.976;10.075;3.668;1.797;1.797;0.020;1.709;0.007;0.057;0.023;0.043;0.000;0.002;0.075;0.034;0.003;0.174;0.000;0.104;0.916;0.019;1.174;1.756;0.568;0.090;0.320;0.036;0.007;0.200;0.415;2.218;0.328;0.046;0.015;0.046;0.031;0.015;0.031;0.000;0.046;0.000;0.109;0.000;0.015;0.046;0.031;0.187;0.171;0.015;0.015;0.171;0.046;0.000;0.109;0.031;0.062;0.015;0.046;0.000;0.046;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.001;0.002;0.000;0.015;0.000;0.000;0.015;0.015;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TaskListDlg.cpp_216.o;14.739;10.545;3.973;1.471;1.471;0.015;1.523;0.006;0.053;0.000;0.100;0.017;0.010;0.070;0.029;0.003;0.154;0.008;0.075;0.802;0.032;1.165;2.181;0.796;0.085;0.456;0.030;0.009;0.141;0.427;4.623;0.187;0.031;0.015;0.093;0.046;0.046;0.046;0.000;0.234;0.046;0.109;0.109;0.046;0.046;0.156;0.484;0.749;0.046;0.093;0.281;0.156;0.109;0.281;0.062;0.031;0.000;0.031;0.000;0.046;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.078;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.015;0.000;0.031;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TaskListDlg.cpp_339.o;8.560;5.967;2.390;1.027;1.027;0.000;1.131;0.000;0.015;0.014;0.031;0.046;0.000;0.031;0.031;0.000;0.124;0.000;0.093;0.570;0.046;0.937;1.812;0.687;0.093;0.374;0.015;0.000;0.109;0.249;6.857;0.218;0.062;0.031;0.093;0.109;0.046;0.046;0.000;0.203;0.000;0.234;0.078;0.031;0.046;0.078;0.593;1.046;0.046;0.062;0.203;0.140;0.078;0.312;0.062;0.046;0.000;0.046;0.109;0.031;0.000;0.000;0.156;0.000;0.124;0.140;0.015;0.421;0.281;0.062;0.156;0.046;0.000;0.078;0.078;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TaskListDlg.cpp_93.o;16.649;12.055;4.386;1.439;1.439;0.011;1.477;0.017;0.073;0.016;0.045;0.010;0.006;0.074;0.028;0.000;0.141;0.000;0.079;0.802;0.019;1.166;2.320;0.882;0.103;0.495;0.030;0.008;0.151;0.417;2.421;0.093;0.046;0.000;0.062;0.046;0.062;0.000;0.015;0.093;0.015;0.078;0.031;0.015;0.031;0.093;0.249;0.312;0.015;0.031;0.093;0.093;0.015;0.140;0.031;0.015;0.000;0.015;0.000;0.031;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.001;0.000;0.001;0.000;0.031;0.015;0.000;0.015;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ToolBar.cpp_102.o;13.732;9.894;3.593;1.463;1.463;0.014;1.502;0.007;0.051;0.001;0.061;0.001;0.001;0.080;0.045;0.000;0.174;0.000;0.089;0.817;0.007;0.974;2.622;0.727;0.098;0.465;0.041;0.008;0.117;0.300;5.186;0.796;0.124;0.062;0.171;0.109;0.156;0.109;0.015;0.359;0.015;0.171;0.015;0.109;0.046;0.156;0.328;0.359;0.031;0.031;0.546;0.312;0.015;0.203;0.031;0.078;0.000;0.078;0.000;0.046;0.062;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.015;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.031;0.031;0.000;0.015;0.031;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ToolBar.cpp_225.o;14.521;10.692;3.565;1.391;1.391;0.017;1.565;0.008;0.057;0.000;0.072;0.004;0.010;0.073;0.030;0.002;0.135;0.000;0.081;0.868;0.020;1.296;3.250;0.822;0.108;0.503;0.054;0.029;0.190;0.475;10.809;1.843;0.281;0.156;0.249;0.265;0.203;0.171;0.031;0.718;0.093;0.624;0.218;0.062;0.124;0.171;0.562;0.812;0.093;0.062;1.015;0.656;0.203;0.531;0.109;0.124;0.000;0.124;0.000;0.062;0.062;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.062;0.000;0.046;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.046;0.015;0.031;0.000;0.031;0.015;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ToolBar.cpp_348.o;10.942;8.261;2.384;0.984;0.984;0.015;1.015;0.015;0.000;0.000;0.078;0.000;0.015;0.062;0.015;0.000;0.124;0.000;0.046;0.499;0.031;0.718;2.546;0.593;0.124;0.437;0.078;0.000;0.109;0.312;17.582;2.195;0.343;0.203;0.421;0.171;0.109;0.156;0.000;0.624;0.124;0.468;0.140;0.093;0.078;0.171;0.640;0.937;0.062;0.078;1.234;0.578;0.109;0.624;0.124;0.156;0.015;0.124;1.983;0.062;0.046;0.046;0.406;0.015;0.437;0.249;0.046;1.437;1.155;0.046;0.406;0.046;0.015;0.109;0.109;0.000;0.000;0.015;0.015;0.015;0.000;0.015;0.015;0.046;0.031;0.000;0.000;0.000;0.000;0.015;0.000;0.031;0.000;0.031;0.015;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ToolTip.cpp_103.o;12.079;9.582;2.246;0.869;0.869;0.008;0.688;0.010;0.038;0.005;0.068;0.001;0.009;0.044;0.009;0.000;0.078;0.000;0.034;0.171;0.044;0.905;0.273;0.110;0.013;0.047;0.001;0.000;0.121;0.262;0.374;0.031;0.015;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.015;0.031;0.000;0.000;0.031;0.000;0.000;0.078;0.078;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ToolTip.cpp_226.o;11.957;9.450;2.267;0.658;0.658;0.016;0.953;0.011;0.027;0.000;0.054;0.003;0.000;0.077;0.036;0.000;0.148;0.000;0.074;0.303;0.017;1.101;0.278;0.120;0.005;0.043;0.000;0.004;0.121;0.257;0.343;0.000;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.031;0.015;0.062;0.031;0.000;0.015;0.000;0.000;0.031;0.015;0.015;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.000;0.000;0.002;0.000;0.010;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ToolTip.cpp_349.o;8.521;6.708;1.578;0.640;0.640;0.015;0.546;0.000;0.000;0.000;0.062;0.000;0.015;0.031;0.031;0.015;0.124;0.000;0.062;0.124;0.000;0.656;0.156;0.062;0.000;0.031;0.000;0.000;0.078;0.171;0.546;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.015;0.062;0.031;0.000;0.000;0.000;0.015;0.078;0.062;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.046;0.000;0.031;0.000;0.015;0.046;0.031;0.000;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
TreeView.cpp_105.o;12.248;8.404;3.591;1.430;1.430;0.017;1.398;0.028;0.047;0.004;0.065;0.002;0.006;0.044;0.028;0.007;0.138;0.000;0.095;0.737;0.004;1.021;1.861;0.622;0.100;0.407;0.028;0.004;0.128;0.351;3.795;0.281;0.031;0.000;0.078;0.078;0.093;0.093;0.000;0.359;0.031;0.046;0.078;0.062;0.093;0.093;0.296;0.374;0.015;0.046;0.406;0.312;0.078;0.203;0.031;0.078;0.000;0.078;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
